-10.312897913869193, -0.8726477146215226
-9.044287251560654, -0.7773561617922056
-8.405206178693376, -0.6947178435975605
-7.389449332171452, -0.6121223210104727
-6.496646126842464, -0.5104256922499641
-5.859301687325377, -0.4405119347025859
-4.5915593416919265, -0.3515826621969036
-4.205332084611264, -0.28164037424448773
-3.567119328419075, -0.20536433637347606
-2.5522307985722534, -0.1291310941100221
-2.039576633598287, -0.05284079103649164
-0.2609167563410537, 0.09965422389545431
0.3772959998511354, 0.17593026176646553
1.5255579709920113, 0.30940976174010615
2.415756226295713, 0.39201954952971274
3.4401962395685572, 0.5382378753531407
3.9493771378421627, 0.5890790571321354
5.347887974744381, 0.7161677463771032
6.116869222205331, 0.8306032009873996
7.346265604670961, 0.9260661233676601
8.825033692256696, 1.11306300554417
10.297520553894152, 1.2540364478795776
11.215417039137378, 1.3245025307334513
12.438999853863983, 1.4164118216567891
13.598681663276665, 1.4837821574361492
14.326131377767794, 1.4898360628263092
15.048974859896838, 1.462139445666327
15.889989139533007, 1.4129514643712773
